"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"State"	"State Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2009"	"2009"	"35-44 years"	"35-44"	"Tennessee"	"47"	"Male"	"M"	131	427348	30.654
	"2009"	"2009"	"35-44 years"	"35-44"	"Texas"	"48"	"Female"	"F"	108	1726767	6.254
	"2009"	"2009"	"35-44 years"	"35-44"	"Texas"	"48"	"Male"	"M"	397	1715123	23.147
	"2009"	"2009"	"35-44 years"	"35-44"	"Utah"	"49"	"Female"	"F"	33	159304	20.715
	"2009"	"2009"	"35-44 years"	"35-44"	"Utah"	"49"	"Male"	"M"	58	165718	34.999
	"2009"	"2009"	"35-44 years"	"35-44"	"Vermont"	"50"	"Male"	"M"	13	39653	Unreliable
	"2009"	"2009"	"35-44 years"	"35-44"	"Virginia"	"51"	"Female"	"F"	56	567107	9.875
	"2009"	"2009"	"35-44 years"	"35-44"	"Virginia"	"51"	"Male"	"M"	147	552177	26.622
	"2009"	"2009"	"35-44 years"	"35-44"	"Washington"	"53"	"Female"	"F"	36	450903	7.984
	"2009"	"2009"	"35-44 years"	"35-44"	"Washington"	"53"	"Male"	"M"	115	461541	24.917
	"2009"	"2009"	"35-44 years"	"35-44"	"West Virginia"	"54"	"Male"	"M"	34	120522	28.211
	"2009"	"2009"	"35-44 years"	"35-44"	"Wisconsin"	"55"	"Female"	"F"	38	366428	10.370
	"2009"	"2009"	"35-44 years"	"35-44"	"Wisconsin"	"55"	"Male"	"M"	104	372657	27.908
	"2009"	"2009"	"35-44 years"	"35-44"	"Wyoming"	"56"	"Male"	"M"	19	34914	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Alabama"	"01"	"Female"	"F"	35	355380	9.849
	"2009"	"2009"	"45-54 years"	"45-54"	"Alabama"	"01"	"Male"	"M"	105	337354	31.125
	"2009"	"2009"	"45-54 years"	"45-54"	"Alaska"	"02"	"Male"	"M"	19	58273	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Arizona"	"04"	"Female"	"F"	65	424417	15.315
	"2009"	"2009"	"45-54 years"	"45-54"	"Arizona"	"04"	"Male"	"M"	152	411600	36.929
	"2009"	"2009"	"45-54 years"	"45-54"	"Arkansas"	"05"	"Female"	"F"	26	206045	12.619
	"2009"	"2009"	"45-54 years"	"45-54"	"Arkansas"	"05"	"Male"	"M"	76	199444	38.106
	"2009"	"2009"	"45-54 years"	"45-54"	"California"	"06"	"Female"	"F"	271	2628329	10.311
	"2009"	"2009"	"45-54 years"	"45-54"	"California"	"06"	"Male"	"M"	684	2592114	26.388
	"2009"	"2009"	"45-54 years"	"45-54"	"Colorado"	"08"	"Female"	"F"	47	373122	12.596
	"2009"	"2009"	"45-54 years"	"45-54"	"Colorado"	"08"	"Male"	"M"	149	369312	40.345
	"2009"	"2009"	"45-54 years"	"45-54"	"Connecticut"	"09"	"Female"	"F"	19	293176	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Connecticut"	"09"	"Male"	"M"	63	279564	22.535
	"2009"	"2009"	"45-54 years"	"45-54"	"Delaware"	"10"	"Female"	"F"	10	68529	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Delaware"	"10"	"Male"	"M"	18	64153	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Florida"	"12"	"Female"	"F"	154	1388136	11.094
	"2009"	"2009"	"45-54 years"	"45-54"	"Florida"	"12"	"Male"	"M"	495	1327057	37.301
	"2009"	"2009"	"45-54 years"	"45-54"	"Georgia"	"13"	"Female"	"F"	77	705065	10.921
	"2009"	"2009"	"45-54 years"	"45-54"	"Georgia"	"13"	"Male"	"M"	184	669102	27.500
	"2009"	"2009"	"45-54 years"	"45-54"	"Hawaii"	"15"	"Male"	"M"	28	96729	28.947
	"2009"	"2009"	"45-54 years"	"45-54"	"Idaho"	"16"	"Female"	"F"	18	105242	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Idaho"	"16"	"Male"	"M"	57	103656	54.990
	"2009"	"2009"	"45-54 years"	"45-54"	"Illinois"	"17"	"Female"	"F"	81	951395	8.514
	"2009"	"2009"	"45-54 years"	"45-54"	"Illinois"	"17"	"Male"	"M"	194	919753	21.093
	"2009"	"2009"	"45-54 years"	"45-54"	"Indiana"	"18"	"Female"	"F"	45	477850	9.417
	"2009"	"2009"	"45-54 years"	"45-54"	"Indiana"	"18"	"Male"	"M"	149	468550	31.800
	"2009"	"2009"	"45-54 years"	"45-54"	"Iowa"	"19"	"Female"	"F"	15	221431	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Iowa"	"19"	"Male"	"M"	53	220806	24.003
	"2009"	"2009"	"45-54 years"	"45-54"	"Kansas"	"20"	"Female"	"F"	22	206111	10.674
	"2009"	"2009"	"45-54 years"	"45-54"	"Kansas"	"20"	"Male"	"M"	57	202576	28.138
	"2009"	"2009"	"45-54 years"	"45-54"	"Kentucky"	"21"	"Female"	"F"	31	326124	9.506
	"2009"	"2009"	"45-54 years"	"45-54"	"Kentucky"	"21"	"Male"	"M"	90	315593	28.518
	"2009"	"2009"	"45-54 years"	"45-54"	"Louisiana"	"22"	"Female"	"F"	27	334331	8.076
	"2009"	"2009"	"45-54 years"	"45-54"	"Louisiana"	"22"	"Male"	"M"	84	319795	26.267
	"2009"	"2009"	"45-54 years"	"45-54"	"Maine"	"23"	"Female"	"F"	11	111915	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Maine"	"23"	"Male"	"M"	39	107459	36.293
	"2009"	"2009"	"45-54 years"	"45-54"	"Maryland"	"24"	"Female"	"F"	26	465677	5.583
	"2009"	"2009"	"45-54 years"	"45-54"	"Maryland"	"24"	"Male"	"M"	107	430082	24.879
	"2009"	"2009"	"45-54 years"	"45-54"	"Massachusetts"	"25"	"Female"	"F"	23	516011	4.457
	"2009"	"2009"	"45-54 years"	"45-54"	"Massachusetts"	"25"	"Male"	"M"	139	490687	28.328
	"2009"	"2009"	"45-54 years"	"45-54"	"Michigan"	"26"	"Female"	"F"	63	771370	8.167
	"2009"	"2009"	"45-54 years"	"45-54"	"Michigan"	"26"	"Male"	"M"	229	748538	30.593
	"2009"	"2009"	"45-54 years"	"45-54"	"Minnesota"	"27"	"Female"	"F"	34	403760	8.421
	"2009"	"2009"	"45-54 years"	"45-54"	"Minnesota"	"27"	"Male"	"M"	122	404720	30.144
	"2009"	"2009"	"45-54 years"	"45-54"	"Mississippi"	"28"	"Female"	"F"	12	215118	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Mississippi"	"28"	"Male"	"M"	70	202587	34.553
	"2009"	"2009"	"45-54 years"	"45-54"	"Missouri"	"29"	"Female"	"F"	52	450579	11.541
	"2009"	"2009"	"45-54 years"	"45-54"	"Missouri"	"29"	"Male"	"M"	158	437966	36.076
	"2009"	"2009"	"45-54 years"	"45-54"	"Montana"	"30"	"Female"	"F"	12	76875	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Montana"	"30"	"Male"	"M"	33	74893	44.063
	"2009"	"2009"	"45-54 years"	"45-54"	"Nebraska"	"31"	"Female"	"F"	11	130068	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Nebraska"	"31"	"Male"	"M"	26	129628	20.057
	"2009"	"2009"	"45-54 years"	"45-54"	"Nevada"	"32"	"Female"	"F"	40	184006	21.738
	"2009"	"2009"	"45-54 years"	"45-54"	"Nevada"	"32"	"Male"	"M"	79	190393	41.493
	"2009"	"2009"	"45-54 years"	"45-54"	"New Hampshire"	"33"	"Male"	"M"	36	111712	32.226
	"2009"	"2009"	"45-54 years"	"45-54"	"New Jersey"	"34"	"Female"	"F"	23	701897	3.277
	"2009"	"2009"	"45-54 years"	"45-54"	"New Jersey"	"34"	"Male"	"M"	115	668642	17.199
	"2009"	"2009"	"45-54 years"	"45-54"	"New Mexico"	"35"	"Female"	"F"	22	149097	14.755
	"2009"	"2009"	"45-54 years"	"45-54"	"New Mexico"	"35"	"Male"	"M"	50	142722	35.033
	"2009"	"2009"	"45-54 years"	"45-54"	"New York"	"36"	"Female"	"F"	66	1476712	4.469
	"2009"	"2009"	"45-54 years"	"45-54"	"New York"	"36"	"Male"	"M"	275	1392832	19.744
	"2009"	"2009"	"45-54 years"	"45-54"	"North Carolina"	"37"	"Female"	"F"	70	698005	10.029
	"2009"	"2009"	"45-54 years"	"45-54"	"North Carolina"	"37"	"Male"	"M"	192	659936	29.094
	"2009"	"2009"	"45-54 years"	"45-54"	"North Dakota"	"38"	"Male"	"M"	15	48994	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Ohio"	"39"	"Female"	"F"	59	891334	6.619
	"2009"	"2009"	"45-54 years"	"45-54"	"Ohio"	"39"	"Male"	"M"	215	859705	25.009
	"2009"	"2009"	"45-54 years"	"45-54"	"Oklahoma"	"40"	"Female"	"F"	32	266385	12.013
	"2009"	"2009"	"45-54 years"	"45-54"	"Oklahoma"	"40"	"Male"	"M"	102	260091	39.217
	"2009"	"2009"	"45-54 years"	"45-54"	"Oregon"	"41"	"Female"	"F"	45	276180	16.294
	"2009"	"2009"	"45-54 years"	"45-54"	"Oregon"	"41"	"Male"	"M"	113	267679	42.215
	"2009"	"2009"	"45-54 years"	"45-54"	"Pennsylvania"	"42"	"Female"	"F"	105	987352	10.635
	"2009"	"2009"	"45-54 years"	"45-54"	"Pennsylvania"	"42"	"Male"	"M"	309	956246	32.314
	"2009"	"2009"	"45-54 years"	"45-54"	"Rhode Island"	"44"	"Male"	"M"	22	78748	27.937
	"2009"	"2009"	"45-54 years"	"45-54"	"South Carolina"	"45"	"Female"	"F"	28	339820	8.240
	"2009"	"2009"	"45-54 years"	"45-54"	"South Carolina"	"45"	"Male"	"M"	103	317137	32.478
	"2009"	"2009"	"45-54 years"	"45-54"	"South Dakota"	"46"	"Male"	"M"	14	58989	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Tennessee"	"47"	"Female"	"F"	56	474472	11.803
	"2009"	"2009"	"45-54 years"	"45-54"	"Tennessee"	"47"	"Male"	"M"	185	448057	41.289
	"2009"	"2009"	"45-54 years"	"45-54"	"Texas"	"48"	"Female"	"F"	162	1715344	9.444
	"2009"	"2009"	"45-54 years"	"45-54"	"Texas"	"48"	"Male"	"M"	477	1686094	28.290
	"2009"	"2009"	"45-54 years"	"45-54"	"Utah"	"49"	"Female"	"F"	18	153501	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Utah"	"49"	"Male"	"M"	79	152428	51.828
	"2009"	"2009"	"45-54 years"	"45-54"	"Virginia"	"51"	"Female"	"F"	60	615470	9.749
	"2009"	"2009"	"45-54 years"	"45-54"	"Virginia"	"51"	"Male"	"M"	169	588655	28.710
	"2009"	"2009"	"45-54 years"	"45-54"	"Washington"	"53"	"Female"	"F"	60	496614	12.082
	"2009"	"2009"	"45-54 years"	"45-54"	"Washington"	"53"	"Male"	"M"	146	492755	29.629
	"2009"	"2009"	"45-54 years"	"45-54"	"West Virginia"	"54"	"Male"	"M"	41	137028	29.921
	"2009"	"2009"	"45-54 years"	"45-54"	"Wisconsin"	"55"	"Female"	"F"	42	437519	9.600
	"2009"	"2009"	"45-54 years"	"45-54"	"Wisconsin"	"55"	"Male"	"M"	126	437732	28.785
	"2009"	"2009"	"45-54 years"	"45-54"	"Wyoming"	"56"	"Male"	"M"	15	42649	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Alabama"	"01"	"Female"	"F"	23	298994	7.692
	"2009"	"2009"	"55-64 years"	"55-64"	"Alabama"	"01"	"Male"	"M"	102	273893	37.241
	"2009"	"2009"	"55-64 years"	"55-64"	"Alaska"	"02"	"Male"	"M"	13	44312	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Arizona"	"04"	"Female"	"F"	49	369577	13.258
	"2009"	"2009"	"55-64 years"	"55-64"	"Arizona"	"04"	"Male"	"M"	123	335251	36.689
	"2009"	"2009"	"55-64 years"	"55-64"	"Arkansas"	"05"	"Female"	"F"	13	177789	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Arkansas"	"05"	"Male"	"M"	42	165860	25.323
	"2009"	"2009"	"55-64 years"	"55-64"	"California"	"06"	"Female"	"F"	155	2021341	7.668
	"2009"	"2009"	"55-64 years"	"55-64"	"California"	"06"	"Male"	"M"	550	1884209	29.190
	"2009"	"2009"	"55-64 years"	"55-64"	"Colorado"	"08"	"Female"	"F"	37	292920	12.631
	"2009"	"2009"	"55-64 years"	"55-64"	"Colorado"	"08"	"Male"	"M"	109	284297	38.340
	"2009"	"2009"	"55-64 years"	"55-64"	"Connecticut"	"09"	"Female"	"F"	16	223365	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Connecticut"	"09"	"Male"	"M"	29	207419	13.981
	"2009"	"2009"	"55-64 years"	"55-64"	"Delaware"	"10"	"Male"	"M"	12	50433	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Florida"	"12"	"Female"	"F"	107	1201143	8.908
	"2009"	"2009"	"55-64 years"	"55-64"	"Florida"	"12"	"Male"	"M"	389	1073456	36.238
	"2009"	"2009"	"55-64 years"	"55-64"	"Georgia"	"13"	"Female"	"F"	39	545615	7.148
	"2009"	"2009"	"55-64 years"	"55-64"	"Georgia"	"13"	"Male"	"M"	134	490869	27.299
	"2009"	"2009"	"55-64 years"	"55-64"	"Hawaii"	"15"	"Male"	"M"	24	84759	28.316
	"2009"	"2009"	"55-64 years"	"55-64"	"Idaho"	"16"	"Female"	"F"	12	87924	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Idaho"	"16"	"Male"	"M"	38	86973	43.692
	"2009"	"2009"	"55-64 years"	"55-64"	"Illinois"	"17"	"Female"	"F"	36	739760	4.866
	"2009"	"2009"	"55-64 years"	"55-64"	"Illinois"	"17"	"Male"	"M"	123	689207	17.847
	"2009"	"2009"	"55-64 years"	"55-64"	"Indiana"	"18"	"Female"	"F"	23	384035	5.989
	"2009"	"2009"	"55-64 years"	"55-64"	"Indiana"	"18"	"Male"	"M"	96	363071	26.441
	"2009"	"2009"	"55-64 years"	"55-64"	"Iowa"	"19"	"Male"	"M"	39	179549	21.721
	"2009"	"2009"	"55-64 years"	"55-64"	"Kansas"	"20"	"Female"	"F"	15	162325	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Kansas"	"20"	"Male"	"M"	40	158526	25.232
	"2009"	"2009"	"55-64 years"	"55-64"	"Kentucky"	"21"	"Female"	"F"	19	270338	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Kentucky"	"21"	"Male"	"M"	61	254045	24.011
	"2009"	"2009"	"55-64 years"	"55-64"	"Louisiana"	"22"	"Female"	"F"	17	268541	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Louisiana"	"22"	"Male"	"M"	54	250776	21.533
	"2009"	"2009"	"55-64 years"	"55-64"	"Maine"	"23"	"Male"	"M"	24	91855	26.128
	"2009"	"2009"	"55-64 years"	"55-64"	"Maryland"	"24"	"Female"	"F"	13	356632	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Maryland"	"24"	"Male"	"M"	62	319104	19.429
	"2009"	"2009"	"55-64 years"	"55-64"	"Massachusetts"	"25"	"Female"	"F"	20	406699	4.918
	"2009"	"2009"	"55-64 years"	"55-64"	"Massachusetts"	"25"	"Male"	"M"	55	373184	14.738
	"2009"	"2009"	"55-64 years"	"55-64"	"Michigan"	"26"	"Female"	"F"	45	624795	7.202
	"2009"	"2009"	"55-64 years"	"55-64"	"Michigan"	"26"	"Male"	"M"	136	591642	22.987
	"2009"	"2009"	"55-64 years"	"55-64"	"Minnesota"	"27"	"Female"	"F"	22	306834	7.170
	"2009"	"2009"	"55-64 years"	"55-64"	"Minnesota"	"27"	"Male"	"M"	61	301423	20.237
	"2009"	"2009"	"55-64 years"	"55-64"	"Mississippi"	"28"	"Female"	"F"	12	175818	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Mississippi"	"28"	"Male"	"M"	39	161830	24.099
	"2009"	"2009"	"55-64 years"	"55-64"	"Missouri"	"29"	"Female"	"F"	30	364834	8.223
	"2009"	"2009"	"55-64 years"	"55-64"	"Missouri"	"29"	"Male"	"M"	86	338053	25.440
	"2009"	"2009"	"55-64 years"	"55-64"	"Montana"	"30"	"Female"	"F"	10	66474	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Montana"	"30"	"Male"	"M"	33	68092	48.464
	"2009"	"2009"	"55-64 years"	"55-64"	"Nebraska"	"31"	"Male"	"M"	16	102028	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Nevada"	"32"	"Female"	"F"	16	156275	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Nevada"	"32"	"Male"	"M"	61	151534	40.255
	"2009"	"2009"	"55-64 years"	"55-64"	"New Hampshire"	"33"	"Male"	"M"	24	85290	28.139
	"2009"	"2009"	"55-64 years"	"55-64"	"New Jersey"	"34"	"Female"	"F"	11	532246	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"New Jersey"	"34"	"Male"	"M"	76	484788	15.677
	"2009"	"2009"	"55-64 years"	"55-64"	"New Mexico"	"35"	"Female"	"F"	15	129130	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"New Mexico"	"35"	"Male"	"M"	48	120139	39.954
	"2009"	"2009"	"55-64 years"	"55-64"	"New York"	"36"	"Female"	"F"	44	1182654	3.720
	"2009"	"2009"	"55-64 years"	"55-64"	"New York"	"36"	"Male"	"M"	181	1061593	17.050
	"2009"	"2009"	"55-64 years"	"55-64"	"North Carolina"	"37"	"Female"	"F"	38	581934	6.530
	"2009"	"2009"	"55-64 years"	"55-64"	"North Carolina"	"37"	"Male"	"M"	138	526246	26.223
	"2009"	"2009"	"55-64 years"	"55-64"	"Ohio"	"39"	"Female"	"F"	39	725770	5.374
	"2009"	"2009"	"55-64 years"	"55-64"	"Ohio"	"39"	"Male"	"M"	146	681340	21.428
	"2009"	"2009"	"55-64 years"	"55-64"	"Oklahoma"	"40"	"Female"	"F"	16	221434	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Oklahoma"	"40"	"Male"	"M"	60	208075	28.836
	"2009"	"2009"	"55-64 years"	"55-64"	"Oregon"	"41"	"Female"	"F"	34	254013	13.385
	"2009"	"2009"	"55-64 years"	"55-64"	"Oregon"	"41"	"Male"	"M"	86	241568	35.601
	"2009"	"2009"	"55-64 years"	"55-64"	"Pennsylvania"	"42"	"Female"	"F"	73	809610	9.017
	"2009"	"2009"	"55-64 years"	"55-64"	"Pennsylvania"	"42"	"Male"	"M"	222	763516	29.076
	"2009"	"2009"	"55-64 years"	"55-64"	"Rhode Island"	"44"	"Male"	"M"	12	61119	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"South Carolina"	"45"	"Female"	"F"	28	299884	9.337
	"2009"	"2009"	"55-64 years"	"55-64"	"South Carolina"	"45"	"Male"	"M"	87	269008	32.341
	"2009"	"2009"	"55-64 years"	"55-64"	"Tennessee"	"47"	"Female"	"F"	38	397731	9.554
	"2009"	"2009"	"55-64 years"	"55-64"	"Tennessee"	"47"	"Male"	"M"	101	367445	27.487
	"2009"	"2009"	"55-64 years"	"55-64"	"Texas"	"48"	"Female"	"F"	90	1295260	6.948
	"2009"	"2009"	"55-64 years"	"55-64"	"Texas"	"48"	"Male"	"M"	300	1212892	24.734
	"2009"	"2009"	"55-64 years"	"55-64"	"Utah"	"49"	"Female"	"F"	11	117473	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Utah"	"49"	"Male"	"M"	38	113730	33.412
	"2009"	"2009"	"55-64 years"	"55-64"	"Vermont"	"50"	"Male"	"M"	13	43258	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"Virginia"	"51"	"Female"	"F"	41	481695	8.512
	"2009"	"2009"	"55-64 years"	"55-64"	"Virginia"	"51"	"Male"	"M"	125	446545	27.993
	"2009"	"2009"	"55-64 years"	"55-64"	"Washington"	"53"	"Female"	"F"	46	414057	11.110
	"2009"	"2009"	"55-64 years"	"55-64"	"Washington"	"53"	"Male"	"M"	112	395162	28.343
	"2009"	"2009"	"55-64 years"	"55-64"	"West Virginia"	"54"	"Female"	"F"	10	130524	Unreliable
	"2009"	"2009"	"55-64 years"	"55-64"	"West Virginia"	"54"	"Male"	"M"	30	127413	23.545
	"2009"	"2009"	"55-64 years"	"55-64"	"Wisconsin"	"55"	"Female"	"F"	26	339623	7.656
	"2009"	"2009"	"55-64 years"	"55-64"	"Wisconsin"	"55"	"Male"	"M"	85	337476	25.187
	"2009"	"2009"	"65-74 years"	"65-74"	"Alabama"	"01"	"Male"	"M"	52	167056	31.127
	"2009"	"2009"	"65-74 years"	"65-74"	"Arizona"	"04"	"Female"	"F"	17	253922	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Arizona"	"04"	"Male"	"M"	71	229260	30.969
	"2009"	"2009"	"65-74 years"	"65-74"	"Arkansas"	"05"	"Male"	"M"	32	108235	29.565
	"2009"	"2009"	"65-74 years"	"65-74"	"California"	"06"	"Female"	"F"	75	1191358	6.295
	"2009"	"2009"	"65-74 years"	"65-74"	"California"	"06"	"Male"	"M"	254	1024871	24.784
	"2009"	"2009"	"65-74 years"	"65-74"	"Colorado"	"08"	"Male"	"M"	49	142009	34.505
	"2009"	"2009"	"65-74 years"	"65-74"	"Connecticut"	"09"	"Male"	"M"	19	114629	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Delaware"	"10"	"Male"	"M"	10	32886	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Florida"	"12"	"Female"	"F"	66	902281	7.315
	"2009"	"2009"	"65-74 years"	"65-74"	"Florida"	"12"	"Male"	"M"	199	787407	25.273
	"2009"	"2009"	"65-74 years"	"65-74"	"Georgia"	"13"	"Female"	"F"	19	317966	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Georgia"	"13"	"Male"	"M"	74	270140	27.393
	"2009"	"2009"	"65-74 years"	"65-74"	"Hawaii"	"15"	"Male"	"M"	12	45957	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Idaho"	"16"	"Male"	"M"	17	52119	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Illinois"	"17"	"Female"	"F"	15	453021	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Illinois"	"17"	"Male"	"M"	71	382580	18.558
	"2009"	"2009"	"65-74 years"	"65-74"	"Indiana"	"18"	"Male"	"M"	54	205591	26.266
	"2009"	"2009"	"65-74 years"	"65-74"	"Iowa"	"19"	"Male"	"M"	26	104381	24.909
	"2009"	"2009"	"65-74 years"	"65-74"	"Kansas"	"20"	"Male"	"M"	24	87605	27.396
	"2009"	"2009"	"65-74 years"	"65-74"	"Kentucky"	"21"	"Female"	"F"	13	171024	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Kentucky"	"21"	"Male"	"M"	52	148690	34.972
	"2009"	"2009"	"65-74 years"	"65-74"	"Louisiana"	"22"	"Male"	"M"	30	140115	21.411
	"2009"	"2009"	"65-74 years"	"65-74"	"Maine"	"23"	"Male"	"M"	18	52322	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Maryland"	"24"	"Male"	"M"	32	172684	18.531
	"2009"	"2009"	"65-74 years"	"65-74"	"Massachusetts"	"25"	"Female"	"F"	10	242089	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Massachusetts"	"25"	"Male"	"M"	18	203782	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Michigan"	"26"	"Female"	"F"	18	378303	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Michigan"	"26"	"Male"	"M"	79	332723	23.743
	"2009"	"2009"	"65-74 years"	"65-74"	"Minnesota"	"27"	"Male"	"M"	34	164064	20.724
	"2009"	"2009"	"65-74 years"	"65-74"	"Mississippi"	"28"	"Male"	"M"	21	96925	21.666
	"2009"	"2009"	"65-74 years"	"65-74"	"Missouri"	"29"	"Male"	"M"	50	205793	24.296
	"2009"	"2009"	"65-74 years"	"65-74"	"Montana"	"30"	"Male"	"M"	15	39041	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Nebraska"	"31"	"Male"	"M"	16	57100	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Nevada"	"32"	"Male"	"M"	52	94217	55.192
	"2009"	"2009"	"65-74 years"	"65-74"	"New Jersey"	"34"	"Male"	"M"	29	271966	10.663
	"2009"	"2009"	"65-74 years"	"65-74"	"New Mexico"	"35"	"Male"	"M"	19	70916	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"New York"	"36"	"Female"	"F"	23	738585	3.114
	"2009"	"2009"	"65-74 years"	"65-74"	"New York"	"36"	"Male"	"M"	83	600819	13.814
	"2009"	"2009"	"65-74 years"	"65-74"	"North Carolina"	"37"	"Female"	"F"	17	367089	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"North Carolina"	"37"	"Male"	"M"	82	312416	26.247
	"2009"	"2009"	"65-74 years"	"65-74"	"Ohio"	"39"	"Female"	"F"	17	454442	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Ohio"	"39"	"Male"	"M"	70	385239	18.171
	"2009"	"2009"	"65-74 years"	"65-74"	"Oklahoma"	"40"	"Female"	"F"	10	147016	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Oklahoma"	"40"	"Male"	"M"	35	128774	27.179
	"2009"	"2009"	"65-74 years"	"65-74"	"Oregon"	"41"	"Male"	"M"	47	134419	34.965
	"2009"	"2009"	"65-74 years"	"65-74"	"Pennsylvania"	"42"	"Female"	"F"	14	522663	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Pennsylvania"	"42"	"Male"	"M"	101	443377	22.780
	"2009"	"2009"	"65-74 years"	"65-74"	"South Carolina"	"45"	"Female"	"F"	14	191692	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"South Carolina"	"45"	"Male"	"M"	52	167032	31.132
	"2009"	"2009"	"65-74 years"	"65-74"	"Tennessee"	"47"	"Male"	"M"	72	221462	32.511
	"2009"	"2009"	"65-74 years"	"65-74"	"Texas"	"48"	"Female"	"F"	25	764335	3.271
	"2009"	"2009"	"65-74 years"	"65-74"	"Texas"	"48"	"Male"	"M"	175	667915	26.201
	"2009"	"2009"	"65-74 years"	"65-74"	"Utah"	"49"	"Male"	"M"	17	63720	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Vermont"	"50"	"Male"	"M"	12	23251	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Virginia"	"51"	"Female"	"F"	12	286122	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Virginia"	"51"	"Male"	"M"	62	249336	24.866
	"2009"	"2009"	"65-74 years"	"65-74"	"Washington"	"53"	"Female"	"F"	11	228553	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Washington"	"53"	"Male"	"M"	56	211813	26.438
	"2009"	"2009"	"65-74 years"	"65-74"	"West Virginia"	"54"	"Male"	"M"	19	76718	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Wisconsin"	"55"	"Female"	"F"	10	206582	Unreliable
	"2009"	"2009"	"65-74 years"	"65-74"	"Wisconsin"	"55"	"Male"	"M"	43	186156	23.099
	"2009"	"2009"	"75-84 years"	"75-84"	"Alabama"	"01"	"Male"	"M"	39	84669	46.062
	"2009"	"2009"	"75-84 years"	"75-84"	"Arizona"	"04"	"Female"	"F"	15	151749	Unreliable
